Country,Variable,ModelType,Score_RMSE
Liberia,V_AgriculturalLandPctOfTotal,Constant,
Liberia,V_ForestAreaPctOfTotal,Linear,
Liberia,V_ForestAreaPctOfTotal,Quadratic,
Liberia,V_ForestAreaPctOfTotal,Cubic,
Liberia,V_ForestAreaPctOfTotal,AutoReg1Lags,
Liberia,V_ForestAreaPctOfTotal,AutoReg2Lags,
Liberia,V_ForestAreaPctOfTotal,AutoReg3Lags,
Liberia,V_ForestAreaPctOfTotal,Constant,
Liberia,H_AirPollutionMeanExpPctOfPop,Linear,
Liberia,H_AirPollutionMeanExpPctOfPop,Quadratic,
Liberia,H_AirPollutionMeanExpPctOfPop,Cubic,
Liberia,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Liberia,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Liberia,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Liberia,H_AirPollutionMeanExpPctOfPop,Constant,
Liberia,H_TotalSuicideRate,Linear,
Liberia,H_TotalSuicideRate,Quadratic,
Liberia,H_TotalSuicideRate,Cubic,
Liberia,H_TotalSuicideRate,AutoReg1Lags,
Liberia,H_TotalSuicideRate,AutoReg2Lags,
Liberia,H_TotalSuicideRate,AutoReg3Lags,
Liberia,H_TotalSuicideRate,Constant,
Libya,E_GDPPerCapitaConstant,Linear,
Libya,E_GDPPerCapitaConstant,Quadratic,
Libya,E_GDPPerCapitaConstant,Cubic,
Libya,E_GDPPerCapitaConstant,AutoReg1Lags,
Libya,E_GDPPerCapitaConstant,AutoReg2Lags,
Libya,E_GDPPerCapitaConstant,AutoReg3Lags,
Libya,E_GDPPerCapitaConstant,Constant,
Libya,E_PovertyGap685Headcount,Linear,
Libya,E_PovertyGap685Headcount,Quadratic,
Libya,E_PovertyGap685Headcount,Cubic,
Libya,E_PovertyGap685Headcount,AutoReg1Lags,
Libya,E_PovertyGap685Headcount,AutoReg2Lags,
Libya,E_PovertyGap685Headcount,AutoReg3Lags,
Libya,E_PovertyGap685Headcount,Constant,
Libya,E_HealthExpenditurePerCapita,Linear,
Libya,E_HealthExpenditurePerCapita,Quadratic,
Libya,E_HealthExpenditurePerCapita,Cubic,
Libya,E_HealthExpenditurePerCapita,AutoReg1Lags,
Libya,E_HealthExpenditurePerCapita,AutoReg2Lags,
Libya,E_HealthExpenditurePerCapita,AutoReg3Lags,
Libya,E_HealthExpenditurePerCapita,Constant,
Libya,E_ExportsPctOfGDP,Linear,
Libya,E_ExportsPctOfGDP,Quadratic,
Libya,E_ExportsPctOfGDP,Cubic,
Libya,E_ExportsPctOfGDP,AutoReg1Lags,
Libya,E_ExportsPctOfGDP,AutoReg2Lags,
Libya,E_ExportsPctOfGDP,AutoReg3Lags,
Libya,E_ExportsPctOfGDP,Constant,
Libya,E_GiniIndex,Linear,
Libya,E_GiniIndex,Quadratic,
Libya,E_GiniIndex,Cubic,
Libya,E_GiniIndex,AutoReg1Lags,
Libya,E_GiniIndex,AutoReg2Lags,
Libya,E_GiniIndex,AutoReg3Lags,
Libya,E_GiniIndex,Constant,
Libya,E_EducationExpenditurePctOfGDP,Linear,
Libya,E_EducationExpenditurePctOfGDP,Quadratic,
Libya,E_EducationExpenditurePctOfGDP,Cubic,
Libya,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Libya,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Libya,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Libya,E_EducationExpenditurePctOfGDP,Constant,
Libya,E_LaborTaxPctOfProfits,Linear,
Libya,E_LaborTaxPctOfProfits,Quadratic,
Libya,E_LaborTaxPctOfProfits,Cubic,
Libya,E_LaborTaxPctOfProfits,AutoReg1Lags,
Libya,E_LaborTaxPctOfProfits,AutoReg2Lags,
Libya,E_LaborTaxPctOfProfits,AutoReg3Lags,
Libya,E_LaborTaxPctOfProfits,Constant,
Libya,E_ConsumerPriceInflation,Linear,
Libya,E_ConsumerPriceInflation,Quadratic,
Libya,E_ConsumerPriceInflation,Cubic,
Libya,E_ConsumerPriceInflation,AutoReg1Lags,
Libya,E_ConsumerPriceInflation,AutoReg2Lags,
Libya,E_ConsumerPriceInflation,AutoReg3Lags,
Libya,E_ConsumerPriceInflation,Constant,
Libya,E_FemaleUnemployment,Linear,
Libya,E_FemaleUnemployment,Quadratic,
Libya,E_FemaleUnemployment,Cubic,
Libya,E_FemaleUnemployment,AutoReg1Lags,
Libya,E_FemaleUnemployment,AutoReg2Lags,
Libya,E_FemaleUnemployment,AutoReg3Lags,
Libya,E_FemaleUnemployment,Constant,
Libya,E_ImportsPctOfGDP,Linear,
Libya,E_ImportsPctOfGDP,Quadratic,
Libya,E_ImportsPctOfGDP,Cubic,
Libya,E_ImportsPctOfGDP,AutoReg1Lags,
Libya,E_ImportsPctOfGDP,AutoReg2Lags,
Libya,E_ImportsPctOfGDP,AutoReg3Lags,
Libya,E_ImportsPctOfGDP,Constant,
Libya,P_GovernmentEffectiveness,Linear,
Libya,P_GovernmentEffectiveness,Quadratic,
Libya,P_GovernmentEffectiveness,Cubic,
Libya,P_GovernmentEffectiveness,AutoReg1Lags,
Libya,P_GovernmentEffectiveness,AutoReg2Lags,
Libya,P_GovernmentEffectiveness,AutoReg3Lags,
Libya,P_GovernmentEffectiveness,Constant,
Libya,P_ControlOfCorruption,Linear,
Libya,P_ControlOfCorruption,Quadratic,
Libya,P_ControlOfCorruption,Cubic,
Libya,P_ControlOfCorruption,AutoReg1Lags,
Libya,P_ControlOfCorruption,AutoReg2Lags,
Libya,P_ControlOfCorruption,AutoReg3Lags,
Libya,P_ControlOfCorruption,Constant,
Libya,P_RuleOfLaw,Linear,
Libya,P_RuleOfLaw,Quadratic,
Libya,P_RuleOfLaw,Cubic,
Libya,P_RuleOfLaw,AutoReg1Lags,
Libya,P_RuleOfLaw,AutoReg2Lags,
Libya,P_RuleOfLaw,AutoReg3Lags,
Libya,P_RuleOfLaw,Constant,
Libya,P_CleanElectionsIndex,Linear,
Libya,P_CleanElectionsIndex,Quadratic,
Libya,P_CleanElectionsIndex,Cubic,
Libya,P_CleanElectionsIndex,AutoReg1Lags,
Libya,P_CleanElectionsIndex,AutoReg2Lags,
Libya,P_CleanElectionsIndex,AutoReg3Lags,
Libya,P_CleanElectionsIndex,Constant,
Libya,S_AccessToCleanFuelsPctOfTotal,Linear,
Libya,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Libya,S_AccessToCleanFuelsPctOfTotal,Cubic,
Libya,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Libya,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Libya,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Libya,S_AccessToCleanFuelsPctOfTotal,Constant,
Libya,S_UrbanPopPctOfTotal,Linear,
Libya,S_UrbanPopPctOfTotal,Quadratic,
Libya,S_UrbanPopPctOfTotal,Cubic,
Libya,S_UrbanPopPctOfTotal,AutoReg1Lags,
Libya,S_UrbanPopPctOfTotal,AutoReg2Lags,
Libya,S_UrbanPopPctOfTotal,AutoReg3Lags,
Libya,S_UrbanPopPctOfTotal,Constant,
Libya,S_AccessToElectricityPctOfTotal,Linear,
Libya,S_AccessToElectricityPctOfTotal,Quadratic,
Libya,S_AccessToElectricityPctOfTotal,Cubic,
Libya,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Libya,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Libya,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Libya,S_AccessToElectricityPctOfTotal,Constant,
Libya,S_UpperSecEduPctOfTotal,Linear,
Libya,S_UpperSecEduPctOfTotal,Quadratic,
Libya,S_UpperSecEduPctOfTotal,Cubic,
Libya,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Libya,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Libya,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Libya,S_UpperSecEduPctOfTotal,Constant,
Libya,S_CompulsoryEducationYears,Linear,
Libya,S_CompulsoryEducationYears,Quadratic,
Libya,S_CompulsoryEducationYears,Cubic,
Libya,S_CompulsoryEducationYears,AutoReg1Lags,
Libya,S_CompulsoryEducationYears,AutoReg2Lags,
Libya,S_CompulsoryEducationYears,AutoReg3Lags,
Libya,S_CompulsoryEducationYears,Constant,
Libya,S_LaborParticipRateFemale,Linear,
Libya,S_LaborParticipRateFemale,Quadratic,
Libya,S_LaborParticipRateFemale,Cubic,
Libya,S_LaborParticipRateFemale,AutoReg1Lags,
Libya,S_LaborParticipRateFemale,AutoReg2Lags,
Libya,S_LaborParticipRateFemale,AutoReg3Lags,
Libya,S_LaborParticipRateFemale,Constant,
Libya,S_PopulationAged14OrLess,Linear,
Libya,S_PopulationAged14OrLess,Quadratic,
Libya,S_PopulationAged14OrLess,Cubic,
Libya,S_PopulationAged14OrLess,AutoReg1Lags,
Libya,S_PopulationAged14OrLess,AutoReg2Lags,
Libya,S_PopulationAged14OrLess,AutoReg3Lags,
Libya,S_PopulationAged14OrLess,Constant,
Libya,V_CO2PerCapita,Linear,
Libya,V_CO2PerCapita,Quadratic,
Libya,V_CO2PerCapita,Cubic,
Libya,V_CO2PerCapita,AutoReg1Lags,
Libya,V_CO2PerCapita,AutoReg2Lags,
Libya,V_CO2PerCapita,AutoReg3Lags,
Libya,V_CO2PerCapita,Constant,
Libya,V_FertilizerUseKgPerHectare,Linear,
Libya,V_FertilizerUseKgPerHectare,Quadratic,
Libya,V_FertilizerUseKgPerHectare,Cubic,
Libya,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Libya,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Libya,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Libya,V_FertilizerUseKgPerHectare,Constant,
Libya,V_AgriculturalLandPctOfTotal,Linear,
Libya,V_AgriculturalLandPctOfTotal,Quadratic,
Libya,V_AgriculturalLandPctOfTotal,Cubic,
Libya,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Libya,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Libya,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Libya,V_AgriculturalLandPctOfTotal,Constant,
Libya,V_ForestAreaPctOfTotal,Linear,
Libya,V_ForestAreaPctOfTotal,Quadratic,
Libya,V_ForestAreaPctOfTotal,Cubic,
Libya,V_ForestAreaPctOfTotal,AutoReg1Lags,
Libya,V_ForestAreaPctOfTotal,AutoReg2Lags,
Libya,V_ForestAreaPctOfTotal,AutoReg3Lags,
Libya,V_ForestAreaPctOfTotal,Constant,
Libya,H_AirPollutionMeanExpPctOfPop,Linear,
Libya,H_AirPollutionMeanExpPctOfPop,Quadratic,
Libya,H_AirPollutionMeanExpPctOfPop,Cubic,
Libya,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Libya,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Libya,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Libya,H_AirPollutionMeanExpPctOfPop,Constant,
Libya,H_TotalSuicideRate,Linear,
Libya,H_TotalSuicideRate,Quadratic,
Libya,H_TotalSuicideRate,Cubic,
Libya,H_TotalSuicideRate,AutoReg1Lags,
Libya,H_TotalSuicideRate,AutoReg2Lags,
Libya,H_TotalSuicideRate,AutoReg3Lags,
Libya,H_TotalSuicideRate,Constant,
Lithuania,E_GDPPerCapitaConstant,Linear,
Lithuania,E_GDPPerCapitaConstant,Quadratic,
Lithuania,E_GDPPerCapitaConstant,Cubic,
Lithuania,E_GDPPerCapitaConstant,AutoReg1Lags,
Lithuania,E_GDPPerCapitaConstant,AutoReg2Lags,
Lithuania,E_GDPPerCapitaConstant,AutoReg3Lags,
Lithuania,E_GDPPerCapitaConstant,Constant,
Lithuania,E_PovertyGap685Headcount,Linear,
Lithuania,E_PovertyGap685Headcount,Quadratic,
Lithuania,E_PovertyGap685Headcount,Cubic,
Lithuania,E_PovertyGap685Headcount,AutoReg1Lags,
Lithuania,E_PovertyGap685Headcount,AutoReg2Lags,
Lithuania,E_PovertyGap685Headcount,AutoReg3Lags,
Lithuania,E_PovertyGap685Headcount,Constant,
Lithuania,E_HealthExpenditurePerCapita,Linear,
Lithuania,E_HealthExpenditurePerCapita,Quadratic,
Lithuania,E_HealthExpenditurePerCapita,Cubic,
Lithuania,E_HealthExpenditurePerCapita,AutoReg1Lags,
Lithuania,E_HealthExpenditurePerCapita,AutoReg2Lags,
Lithuania,E_HealthExpenditurePerCapita,AutoReg3Lags,
Lithuania,E_HealthExpenditurePerCapita,Constant,
Lithuania,E_ExportsPctOfGDP,Linear,
Lithuania,E_ExportsPctOfGDP,Quadratic,
Lithuania,E_ExportsPctOfGDP,Cubic,
Lithuania,E_ExportsPctOfGDP,AutoReg1Lags,
Lithuania,E_ExportsPctOfGDP,AutoReg2Lags,
Lithuania,E_ExportsPctOfGDP,AutoReg3Lags,
Lithuania,E_ExportsPctOfGDP,Constant,
Lithuania,E_GiniIndex,Linear,
Lithuania,E_GiniIndex,Quadratic,
Lithuania,E_GiniIndex,Cubic,
Lithuania,E_GiniIndex,AutoReg1Lags,
Lithuania,E_GiniIndex,AutoReg2Lags,
Lithuania,E_GiniIndex,AutoReg3Lags,
Lithuania,E_GiniIndex,Constant,
Lithuania,E_EducationExpenditurePctOfGDP,Linear,
Lithuania,E_EducationExpenditurePctOfGDP,Quadratic,
Lithuania,E_EducationExpenditurePctOfGDP,Cubic,
Lithuania,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Lithuania,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Lithuania,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Lithuania,E_EducationExpenditurePctOfGDP,Constant,
Lithuania,E_LaborTaxPctOfProfits,Linear,
Lithuania,E_LaborTaxPctOfProfits,Quadratic,
Lithuania,E_LaborTaxPctOfProfits,Cubic,
Lithuania,E_LaborTaxPctOfProfits,AutoReg1Lags,
Lithuania,E_LaborTaxPctOfProfits,AutoReg2Lags,
Lithuania,E_LaborTaxPctOfProfits,AutoReg3Lags,
Lithuania,E_LaborTaxPctOfProfits,Constant,
Lithuania,E_ConsumerPriceInflation,Linear,
Lithuania,E_ConsumerPriceInflation,Quadratic,
Lithuania,E_ConsumerPriceInflation,Cubic,
Lithuania,E_ConsumerPriceInflation,AutoReg1Lags,
Lithuania,E_ConsumerPriceInflation,AutoReg2Lags,
Lithuania,E_ConsumerPriceInflation,AutoReg3Lags,
Lithuania,E_ConsumerPriceInflation,Constant,
Lithuania,E_FemaleUnemployment,Linear,
Lithuania,E_FemaleUnemployment,Quadratic,
Lithuania,E_FemaleUnemployment,Cubic,
Lithuania,E_FemaleUnemployment,AutoReg1Lags,
Lithuania,E_FemaleUnemployment,AutoReg2Lags,
Lithuania,E_FemaleUnemployment,AutoReg3Lags,
Lithuania,E_FemaleUnemployment,Constant,
Lithuania,E_ImportsPctOfGDP,Linear,
Lithuania,E_ImportsPctOfGDP,Quadratic,
Lithuania,E_ImportsPctOfGDP,Cubic,
Lithuania,E_ImportsPctOfGDP,AutoReg1Lags,
Lithuania,E_ImportsPctOfGDP,AutoReg2Lags,
Lithuania,E_ImportsPctOfGDP,AutoReg3Lags,
Lithuania,E_ImportsPctOfGDP,Constant,
Lithuania,P_GovernmentEffectiveness,Linear,
Lithuania,P_GovernmentEffectiveness,Quadratic,
Lithuania,P_GovernmentEffectiveness,Cubic,
Lithuania,P_GovernmentEffectiveness,AutoReg1Lags,
Lithuania,P_GovernmentEffectiveness,AutoReg2Lags,
Lithuania,P_GovernmentEffectiveness,AutoReg3Lags,
Lithuania,P_GovernmentEffectiveness,Constant,
Lithuania,P_ControlOfCorruption,Linear,
Lithuania,P_ControlOfCorruption,Quadratic,
Lithuania,P_ControlOfCorruption,Cubic,
Lithuania,P_ControlOfCorruption,AutoReg1Lags,
Lithuania,P_ControlOfCorruption,AutoReg2Lags,
Lithuania,P_ControlOfCorruption,AutoReg3Lags,
Lithuania,P_ControlOfCorruption,Constant,
Lithuania,P_RuleOfLaw,Linear,
Lithuania,P_RuleOfLaw,Quadratic,
Lithuania,P_RuleOfLaw,Cubic,
Lithuania,P_RuleOfLaw,AutoReg1Lags,
Lithuania,P_RuleOfLaw,AutoReg2Lags,
Lithuania,P_RuleOfLaw,AutoReg3Lags,
Lithuania,P_RuleOfLaw,Constant,
Lithuania,P_CleanElectionsIndex,Linear,
Lithuania,P_CleanElectionsIndex,Quadratic,
Lithuania,P_CleanElectionsIndex,Cubic,
Lithuania,P_CleanElectionsIndex,AutoReg1Lags,
Lithuania,P_CleanElectionsIndex,AutoReg2Lags,
Lithuania,P_CleanElectionsIndex,AutoReg3Lags,
Lithuania,P_CleanElectionsIndex,Constant,
Lithuania,S_AccessToCleanFuelsPctOfTotal,Linear,
Lithuania,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Lithuania,S_AccessToCleanFuelsPctOfTotal,Cubic,
Lithuania,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Lithuania,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Lithuania,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Lithuania,S_AccessToCleanFuelsPctOfTotal,Constant,
Lithuania,S_UrbanPopPctOfTotal,Linear,
Lithuania,S_UrbanPopPctOfTotal,Quadratic,
Lithuania,S_UrbanPopPctOfTotal,Cubic,
Lithuania,S_UrbanPopPctOfTotal,AutoReg1Lags,
Lithuania,S_UrbanPopPctOfTotal,AutoReg2Lags,
Lithuania,S_UrbanPopPctOfTotal,AutoReg3Lags,
Lithuania,S_UrbanPopPctOfTotal,Constant,
Lithuania,S_AccessToElectricityPctOfTotal,Linear,
Lithuania,S_AccessToElectricityPctOfTotal,Quadratic,
Lithuania,S_AccessToElectricityPctOfTotal,Cubic,
Lithuania,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Lithuania,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Lithuania,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Lithuania,S_AccessToElectricityPctOfTotal,Constant,
Lithuania,S_UpperSecEduPctOfTotal,Linear,
Lithuania,S_UpperSecEduPctOfTotal,Quadratic,
Lithuania,S_UpperSecEduPctOfTotal,Cubic,
Lithuania,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Lithuania,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Lithuania,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Lithuania,S_UpperSecEduPctOfTotal,Constant,
Lithuania,S_CompulsoryEducationYears,Linear,
Lithuania,S_CompulsoryEducationYears,Quadratic,
Lithuania,S_CompulsoryEducationYears,Cubic,
Lithuania,S_CompulsoryEducationYears,AutoReg1Lags,
Lithuania,S_CompulsoryEducationYears,AutoReg2Lags,
Lithuania,S_CompulsoryEducationYears,AutoReg3Lags,
Lithuania,S_CompulsoryEducationYears,Constant,
Lithuania,S_LaborParticipRateFemale,Linear,
Lithuania,S_LaborParticipRateFemale,Quadratic,
Lithuania,S_LaborParticipRateFemale,Cubic,
Lithuania,S_LaborParticipRateFemale,AutoReg1Lags,
Lithuania,S_LaborParticipRateFemale,AutoReg2Lags,
Lithuania,S_LaborParticipRateFemale,AutoReg3Lags,
Lithuania,S_LaborParticipRateFemale,Constant,
Lithuania,S_PopulationAged14OrLess,Linear,
Lithuania,S_PopulationAged14OrLess,Quadratic,
Lithuania,S_PopulationAged14OrLess,Cubic,
Lithuania,S_PopulationAged14OrLess,AutoReg1Lags,
Lithuania,S_PopulationAged14OrLess,AutoReg2Lags,
Lithuania,S_PopulationAged14OrLess,AutoReg3Lags,
Lithuania,S_PopulationAged14OrLess,Constant,
Lithuania,V_CO2PerCapita,Linear,
Lithuania,V_CO2PerCapita,Quadratic,
Lithuania,V_CO2PerCapita,Cubic,
Lithuania,V_CO2PerCapita,AutoReg1Lags,
Lithuania,V_CO2PerCapita,AutoReg2Lags,
Lithuania,V_CO2PerCapita,AutoReg3Lags,
Lithuania,V_CO2PerCapita,Constant,
Lithuania,V_FertilizerUseKgPerHectare,Linear,
Lithuania,V_FertilizerUseKgPerHectare,Quadratic,
Lithuania,V_FertilizerUseKgPerHectare,Cubic,
Lithuania,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Lithuania,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Lithuania,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Lithuania,V_FertilizerUseKgPerHectare,Constant,
Lithuania,V_AgriculturalLandPctOfTotal,Linear,
Lithuania,V_AgriculturalLandPctOfTotal,Quadratic,
Lithuania,V_AgriculturalLandPctOfTotal,Cubic,
Lithuania,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Lithuania,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Lithuania,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Lithuania,V_AgriculturalLandPctOfTotal,Constant,
Lithuania,V_ForestAreaPctOfTotal,Linear,
Lithuania,V_ForestAreaPctOfTotal,Quadratic,
Lithuania,V_ForestAreaPctOfTotal,Cubic,
Lithuania,V_ForestAreaPctOfTotal,AutoReg1Lags,
Lithuania,V_ForestAreaPctOfTotal,AutoReg2Lags,
Lithuania,V_ForestAreaPctOfTotal,AutoReg3Lags,
Lithuania,V_ForestAreaPctOfTotal,Constant,
Lithuania,H_AirPollutionMeanExpPctOfPop,Linear,
Lithuania,H_AirPollutionMeanExpPctOfPop,Quadratic,
Lithuania,H_AirPollutionMeanExpPctOfPop,Cubic,
Lithuania,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Lithuania,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Lithuania,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Lithuania,H_AirPollutionMeanExpPctOfPop,Constant,
Lithuania,H_TotalSuicideRate,Linear,
Lithuania,H_TotalSuicideRate,Quadratic,
Lithuania,H_TotalSuicideRate,Cubic,
Lithuania,H_TotalSuicideRate,AutoReg1Lags,
Lithuania,H_TotalSuicideRate,AutoReg2Lags,
Lithuania,H_TotalSuicideRate,AutoReg3Lags,
Lithuania,H_TotalSuicideRate,Constant,
Luxembourg,E_GDPPerCapitaConstant,Linear,
Luxembourg,E_GDPPerCapitaConstant,Quadratic,
Luxembourg,E_GDPPerCapitaConstant,Cubic,
Luxembourg,E_GDPPerCapitaConstant,AutoReg1Lags,
Luxembourg,E_GDPPerCapitaConstant,AutoReg2Lags,
Luxembourg,E_GDPPerCapitaConstant,AutoReg3Lags,
Luxembourg,E_GDPPerCapitaConstant,Constant,
Luxembourg,E_PovertyGap685Headcount,Linear,
Luxembourg,E_PovertyGap685Headcount,Quadratic,
Luxembourg,E_PovertyGap685Headcount,Cubic,
Luxembourg,E_PovertyGap685Headcount,AutoReg1Lags,
Luxembourg,E_PovertyGap685Headcount,AutoReg2Lags,
Luxembourg,E_PovertyGap685Headcount,AutoReg3Lags,
Luxembourg,E_PovertyGap685Headcount,Constant,
Luxembourg,E_HealthExpenditurePerCapita,Linear,
Luxembourg,E_HealthExpenditurePerCapita,Quadratic,
Luxembourg,E_HealthExpenditurePerCapita,Cubic,
Luxembourg,E_HealthExpenditurePerCapita,AutoReg1Lags,
Luxembourg,E_HealthExpenditurePerCapita,AutoReg2Lags,
Luxembourg,E_HealthExpenditurePerCapita,AutoReg3Lags,
Luxembourg,E_HealthExpenditurePerCapita,Constant,
Luxembourg,E_ExportsPctOfGDP,Linear,
Luxembourg,E_ExportsPctOfGDP,Quadratic,
Luxembourg,E_ExportsPctOfGDP,Cubic,
Luxembourg,E_ExportsPctOfGDP,AutoReg1Lags,
Luxembourg,E_ExportsPctOfGDP,AutoReg2Lags,
Luxembourg,E_ExportsPctOfGDP,AutoReg3Lags,
Luxembourg,E_ExportsPctOfGDP,Constant,
Luxembourg,E_GiniIndex,Linear,
Luxembourg,E_GiniIndex,Quadratic,
Luxembourg,E_GiniIndex,Cubic,
Luxembourg,E_GiniIndex,AutoReg1Lags,
Luxembourg,E_GiniIndex,AutoReg2Lags,
Luxembourg,E_GiniIndex,AutoReg3Lags,
Luxembourg,E_GiniIndex,Constant,
Luxembourg,E_EducationExpenditurePctOfGDP,Linear,
Luxembourg,E_EducationExpenditurePctOfGDP,Quadratic,
Luxembourg,E_EducationExpenditurePctOfGDP,Cubic,
Luxembourg,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Luxembourg,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Luxembourg,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Luxembourg,E_EducationExpenditurePctOfGDP,Constant,
Luxembourg,E_LaborTaxPctOfProfits,Linear,
Luxembourg,E_LaborTaxPctOfProfits,Quadratic,
Luxembourg,E_LaborTaxPctOfProfits,Cubic,
Luxembourg,E_LaborTaxPctOfProfits,AutoReg1Lags,
Luxembourg,E_LaborTaxPctOfProfits,AutoReg2Lags,
Luxembourg,E_LaborTaxPctOfProfits,AutoReg3Lags,
Luxembourg,E_LaborTaxPctOfProfits,Constant,
Luxembourg,E_ConsumerPriceInflation,Linear,
Luxembourg,E_ConsumerPriceInflation,Quadratic,
Luxembourg,E_ConsumerPriceInflation,Cubic,
Luxembourg,E_ConsumerPriceInflation,AutoReg1Lags,
Luxembourg,E_ConsumerPriceInflation,AutoReg2Lags,
Luxembourg,E_ConsumerPriceInflation,AutoReg3Lags,
Luxembourg,E_ConsumerPriceInflation,Constant,
Luxembourg,E_FemaleUnemployment,Linear,
Luxembourg,E_FemaleUnemployment,Quadratic,
Luxembourg,E_FemaleUnemployment,Cubic,
Luxembourg,E_FemaleUnemployment,AutoReg1Lags,
Luxembourg,E_FemaleUnemployment,AutoReg2Lags,
Luxembourg,E_FemaleUnemployment,AutoReg3Lags,
Luxembourg,E_FemaleUnemployment,Constant,
Luxembourg,E_ImportsPctOfGDP,Linear,
Luxembourg,E_ImportsPctOfGDP,Quadratic,
Luxembourg,E_ImportsPctOfGDP,Cubic,
Luxembourg,E_ImportsPctOfGDP,AutoReg1Lags,
Luxembourg,E_ImportsPctOfGDP,AutoReg2Lags,
Luxembourg,E_ImportsPctOfGDP,AutoReg3Lags,
Luxembourg,E_ImportsPctOfGDP,Constant,
Luxembourg,P_GovernmentEffectiveness,Linear,
Luxembourg,P_GovernmentEffectiveness,Quadratic,
Luxembourg,P_GovernmentEffectiveness,Cubic,
Luxembourg,P_GovernmentEffectiveness,AutoReg1Lags,
Luxembourg,P_GovernmentEffectiveness,AutoReg2Lags,
Luxembourg,P_GovernmentEffectiveness,AutoReg3Lags,
Luxembourg,P_GovernmentEffectiveness,Constant,
Luxembourg,P_ControlOfCorruption,Linear,
Luxembourg,P_ControlOfCorruption,Quadratic,
Luxembourg,P_ControlOfCorruption,Cubic,
Luxembourg,P_ControlOfCorruption,AutoReg1Lags,
Luxembourg,P_ControlOfCorruption,AutoReg2Lags,
Luxembourg,P_ControlOfCorruption,AutoReg3Lags,
Luxembourg,P_ControlOfCorruption,Constant,
Luxembourg,P_RuleOfLaw,Linear,
Luxembourg,P_RuleOfLaw,Quadratic,
Luxembourg,P_RuleOfLaw,Cubic,
Luxembourg,P_RuleOfLaw,AutoReg1Lags,
Luxembourg,P_RuleOfLaw,AutoReg2Lags,
Luxembourg,P_RuleOfLaw,AutoReg3Lags,
Luxembourg,P_RuleOfLaw,Constant,
Luxembourg,P_CleanElectionsIndex,Linear,
Luxembourg,P_CleanElectionsIndex,Quadratic,
Luxembourg,P_CleanElectionsIndex,Cubic,
Luxembourg,P_CleanElectionsIndex,AutoReg1Lags,
Luxembourg,P_CleanElectionsIndex,AutoReg2Lags,
Luxembourg,P_CleanElectionsIndex,AutoReg3Lags,
Luxembourg,P_CleanElectionsIndex,Constant,
